client_id,Variation
2003392,control
5539836,control
8275933,test
4719350,control
2214904,test
6229511,test
6657865,test
1505130,test
6911858,test
8105626,control
4162726,control
853358,test
9679043,control
4972499,control
9237729,test
7625054,control
2550200,control
1204030,test
8834933,control
5255286,control
3787488,control
4938865,test
8686873,control
2935311,control
52461,control
2634257,test
6778936,test
6937917,test
266183,control
445794,test
7240019,test
8604039,control
351792,control
2658964,control
4116719,test
2865677,control
4570643,control
6116287,test
9426272,control
3527743,test
3560316,test
4825303,control
3696773,test
8175396,control
3190314,control
2902418,test
9599895,test
5633899,test
4378428,control
9272674,control
2256413,control
1939607,test
7774764,control
9714233,control
9945499,control
5769716,control
2177143,test
5107553,test
8533635,test
6553545,test
2815071,control
5402515,test
1575474,control
3966303,control
3105010,control
408180,control
7622555,control
4284817,test
635224,test
7058578,test
7514622,test
3284361,test
3198963,test
7417313,control
4792283,control
9318155,control
2254930,test
537662,control
4285905,test
9184205,test
5759946,control
6705275,control
5749370,control
8985518,control
3334754,test
5852849,control
6242999,control
1591332,control
4921862,test
7683638,control
8636621,test
2141929,control
7338686,test
4102238,test
5656171,control
5198344,test
2755280,test
2639882,test
15050,test
3875579,test
8521180,test
7574307,control
2159788,test
1631458,test
198857,control
1752343,test
4915208,control
5269098,control
2969808,control
3657517,test
9144131,test
6461378,test
5071519,test
6750632,control
3877780,test
7816798,control
2156378,test
1772874,test
4023749,control
5640323,control
4999703,test
4011125,test
9949831,test
1442097,test
3254514,test
6030837,control
377022,test
862906,test
1927505,control
687283,control
8044344,test
6776434,control
820629,test
9765356,test
7300656,test
7360071,test
1063395,test
853948,test
3160757,test
761884,test
9399620,control
6494165,test
8461847,test
4344239,control
5236509,control
5865564,test
4190859,test
1919716,control
1877137,test
620734,control
3463943,control
4465200,test
3836030,control
3285762,test
7536684,control
5396220,control
2531827,test
2355218,test
8535609,control
2894996,control
8740925,control
381655,control
9964541,test
1700371,control
4213460,test
7036563,test
4302031,control
4308598,control
8505547,test
8069761,control
7711033,test
4429250,test
9464626,test
3152279,test
7547652,test
8769982,control
1492595,test
3800523,test
3246048,test
2347584,control
5227876,test
2574803,control
6716032,control
2782058,control
6678962,control
227805,test
741656,test
4435264,control
5529882,control
618322,test
4965891,control
4829573,test
9486376,control
162575,control
2959782,control
5415276,control
1932408,test
6241245,test
4381389,test
8406897,control
7583850,control
8077479,control
6241144,test
1548937,test
7878589,control
1374292,test
4440789,test
5846178,control
8028488,test
8149214,control
3128340,control
1901343,test
5210872,test
2518804,control
2693022,test
9460446,test
2523987,control
6929800,control
5126305,control
6195482,control
4150996,test
5017388,test
203500,test
9789879,control
5765798,control
8549073,test
9272404,test
6359735,control
5958961,test
871652,control
1294767,test
4969763,control
9042674,control
5665758,control
5783227,test
8257047,test
9543802,test
3419383,test
6955685,test
3165582,test
5459064,control
531286,control
7575683,test
8221149,test
6421319,control
8383454,test
8163796,test
176808,control
3407578,test
1979629,test
1590237,test
3910683,test
7796867,control
8548975,test
826202,control
3246879,control
620994,test
4359742,control
3061563,control
613134,control
4667991,control
9682462,test
2468222,control
613009,test
4286767,control
3684402,test
8971463,control
1881766,test
2544793,test
7598151,test
7209559,test
8438270,control
8551366,test
9119484,control
256277,test
8482390,control
4276350,test
7190256,test
9838634,control
8905969,test
1080489,control
1117004,control
9994194,control
1830446,control
1634935,test
4212950,test
7277090,control
4083477,control
332121,control
943763,control
4066643,control
8101420,control
7928493,test
7511255,test
7365416,control
2751460,test
2885113,test
66169,control
3004381,control
2268231,control
619573,control
1986592,control
5885503,test
4411554,control
6008567,test
5096365,test
4564305,test
9572005,test
5089721,test
8271821,test
9848741,control
367331,control
4005943,control
3965253,test
4357231,test
530965,test
6384600,control
2819141,control
8403390,test
4442274,test
6964981,control
3967029,control
9879018,test
3156983,test
8442614,test
220901,control
238154,control
4099573,control
9319596,control
8289836,test
9047869,test
6713168,control
1819473,control
2767589,control
8036117,control
9128098,control
9284614,test
365525,test
3091387,control
1785940,test
6355360,test
6035849,test
2554918,test
89812,test
9090982,test
2061985,control
8921011,control
79127,control
9330492,control
5818000,test
6104987,test
5666357,test
7468377,test
5732198,control
6199317,control
1708383,control
3876464,test
6638024,test
2747440,control
2944439,test
5392696,test
6609552,control
4281404,control
777766,test
3998906,test
1769222,test
9646770,test
8350152,control
914309,test
664244,test
4129973,test
6580232,test
16202,control
1415081,control
8897389,test
4215470,test
7984218,control
9026497,test
9654726,control
510139,control
9988530,test
370651,control
6371663,control
2482270,control
8690005,test
7155824,control
3302485,test
3971071,control
655871,control
6930269,test
6508999,test
402509,test
4799672,test
4669853,control
1467023,test
5411033,test
5314289,control
8033640,control
2926568,control
1280540,test
516129,test
256853,control
5023117,test
9621690,test
903989,test
9698656,test
7032338,test
6748504,test
9963517,test
3115710,control
1455660,control
6229378,test
4229616,test
5492948,test
2481306,test
5519006,control
202856,control
1485883,test
4630949,test
7207344,test
5019270,control
6980695,control
3452031,test
5791290,control
2078407,control
5435712,control
3038711,test
5175035,control
7627270,test
9636768,control
6586925,test
6527546,test
7905462,test
6988240,test
6874863,test
3830374,control
9897300,test
1543785,test
9991244,test
1563739,test
6937976,test
7772844,test
2368093,control
1612012,control
5082474,control
8616579,test
1888782,control
2753304,test
7059525,test
6401355,test
5173628,test
5205052,control
4962987,control
3619249,test
9552647,control
2976622,test
806404,test
6334445,test
6294034,control
1524489,test
2488007,control
267397,control
7345861,test
5787279,test
8254254,test
660953,control
7069333,test
1096581,control
9132456,test
2559536,test
7005828,test
5925836,control
4618753,test
4445140,test
6178111,test
3413149,test
8393075,test
8238260,test
3380167,test
4690077,test
1526569,control
6213098,control
4029177,test
6314328,test
6970791,control
9106666,control
312781,test
8685414,control
7337790,test
4386726,test
6735671,test
3071382,control
4578721,control
9084523,test
9073461,test
2261960,test
1717817,control
6399184,control
3507994,test
5667006,test
9587816,test
3927326,control
9918040,test
1144495,control
6689891,test
7357494,control
1425817,test
7808408,test
3350279,control
8265047,test
5812778,test
4284652,control
7889820,control
534878,control
1676632,test
5346197,test
722818,control
6806451,test
3617870,control
7107324,test
4877023,test
6343369,test
8943265,test
1449791,control
7789006,test
4389678,test
9303416,test
986308,control
7672522,test
9172549,control
9318961,test
7575224,test
7106061,test
368713,control
5763507,control
3685946,test
2769229,test
8090826,test
2619000,control
2586741,control
7423161,control
6918429,test
8878848,control
251414,test
4615484,test
8716301,control
2348609,test
6034128,test
2059782,test
6932709,test
1413426,control
2201280,test
870732,control
38930,control
6029243,control
3414716,control
5118250,test
7896358,control
9409795,test
844159,test
4609253,test
1474348,test
2746652,control
5789058,control
4304356,control
860470,control
9423424,test
1996537,test
6452935,control
2388335,test
371059,control
1695328,control
3834620,control
8248088,test
452359,test
6092269,control
3412220,test
8189712,test
6850642,test
3917668,control
8287001,control
8376794,control
9201597,control
5142178,control
9632599,control
7362853,test
6005174,test
3319823,test
6208954,control
5729668,control
5409306,test
1305348,control
1678234,control
101818,control
9327274,control
6732209,control
4835466,control
2323407,test
6233433,control
4406929,test
560675,test
9009821,control
2155770,test
2005396,test
994588,control
8538985,test
2323288,control
4706016,test
4974827,control
2414527,control
7138873,test
9562144,test
4921301,control
5538449,control
1941452,test
4077074,test
6273424,control
792110,test
5456198,test
9967298,test
9529648,control
1438671,control
7720091,test
5832104,test
789006,control
1446369,test
8512525,control
4302365,test
3003396,control
2212960,test
1304604,control
1590472,test
2163974,control
8108600,test
9382169,control
165428,control
8126320,test
9507421,control
7494866,test
3294033,control
1281085,control
5043861,test
1708943,test
8544434,test
8103911,test
7368169,test
3457070,control
6657052,test
1447028,control
2095719,control
3417376,control
268386,control
3151112,test
2985225,control
4873663,control
804701,control
9831016,test
8087706,test
7714175,test
7588432,test
9936641,test
9734894,test
2575201,test
7402411,test
6325742,control
1021986,control
6885720,control
550126,test
1262018,test
5139516,control
2113414,test
1938691,test
6958779,control
5761292,test
4767340,control
7902372,test
4939160,control
9972992,test
9172762,test
183713,control
2268691,control
370773,test
875920,test
1983489,test
6786310,control
7160104,control
6584878,test
8114658,test
3483869,test
3008036,control
6627355,control
8222418,control
702591,control
8262787,test
7009243,test
2585001,test
5608291,test
5096138,control
9845351,test
9487623,test
3912962,control
9535364,test
9866234,test
3332324,test
425546,test
1595313,test
9416653,control
3650057,test
5773904,test
6484516,control
4871136,test
1439522,test
986196,test
4622355,test
2483117,test
9016104,control
2334903,test
7642295,control
9046161,control
2203738,control
2217121,test
1423182,test
8916496,control
8340850,test
7821759,test
7623375,test
1534361,test
1795648,test
6747770,control
5650439,control
8817189,test
2757019,control
5503800,control
5925382,test
928927,control
17036,control
4784980,control
3944187,control
1550916,control
9164734,test
7726256,test
6081679,test
4245868,test
1396504,test
1058914,test
7361907,test
6634478,test
271343,test
9621207,control
5756901,test
4094154,control
3808634,test
3682788,control
127396,test
4284267,control
8294857,control
7111361,test
2962496,control
9489902,control
5329087,control
3120243,control
8387524,test
5446017,test
7563473,control
4795946,control
6666050,control
8171174,test
5267769,control
8890113,control
7483802,control
9361381,test
3738467,test
1545221,test
6025724,control
6307628,test
3176993,control
6390205,control
6826141,test
5731876,control
352491,control
3120254,control
421287,control
5222244,test
